,case,Temp,Pressure,e11,e22,e33,e12,e23,e13,s11,s22,s33,s12,s23,s13
0,2.0,300.0,11.124198,0.0,0.0,0.0,0.0,0.0,0.0,-0.031344668928477974,-0.006680753380814024,0.03464394398984107,-0.005197772085505165,-0.0007498391496008622,-0.0021571396499681077
1,2.0,300.42593,46.935546,0.0,0.0,-1.0004420374132295e-05,0.0,0.0,0.0,-0.007041971873888513,-0.017415761970551884,0.01019049943572399,0.006854501758936654,-0.001064539502836869,-0.0008143408169841812
2,2.0,300.33083999999997,38.111075,0.0,0.0,-2.000884074826459e-05,0.0,0.0,0.0,-0.012676639265336888,-0.014084580676789886,0.015176405282294586,0.0014155613561800285,0.008002139726324702,-0.0038692940025445866
3,2.0,300.10708,120.70622,0.0,0.0,-3.0013261122507906e-05,0.0,0.0,0.0,0.011936017276993187,-0.021774807470506183,-0.026852886652173575,0.005630865778398184,0.009924926989814032,-0.005246029033442755
4,2.0,298.57164,182.44789,0.0,0.0,-3.9984772219114895e-05,0.0,0.0,0.0,0.007431192850701633,-0.03333821012922517,-0.029552585152363073,0.0036871657421199268,0.008101181174574331,-0.013303016291655487
5,2.0,298.78238999999996,178.34903,0.0,0.0,-4.998919259335821e-05,0.0,0.0,0.0,-0.006949329403995413,-0.019131821591663784,-0.028132498925211472,0.012899443843075988,0.0018735544543804282,0.01130628537959349
6,2.0,299.63561,375.13275,0.0,0.0,-5.9993612967490506e-05,0.0,0.0,0.0,-0.06067790975219344,-0.03170991316552477,-0.021643167030764278,-0.0030516327852477074,-0.0029970276227835966,-0.0009291842855783493
7,2.0,300.07066000000003,584.3505700000001,0.0,0.0,-6.99980333416228e-05,0.0,0.0,0.0,-0.07291249839640333,-0.05125609629283285,-0.05345938634378065,0.004830064738790276,-0.00936793429059313,0.01024456240805959
8,2.0,299.91083,409.6132,0.0,0.0,-8.000245371564407e-05,0.0,0.0,0.0,-0.05269594292343466,-0.026543302269619973,-0.04527293956534126,-0.006930297122067072,-0.002814763586845537,0.01020221868638059
9,2.0,300.29437,249.44772999999998,0.0,0.0,-9.000687408988739e-05,0.0,0.0,0.0,-0.0025235069734257476,-0.04058223298965456,-0.03272014175372657,-0.0075292768789317725,0.008552416603882802,0.014555830126048587
10,2.0,299.48748,317.13629,0.0,0.0,-0.0001000112944641307,0.0,0.0,0.0,-0.028887523250476575,-0.03020867168486377,-0.03730531630499807,-0.016489447715881785,0.005009612251210235,0.004421074847226116
11,2.0,299.70589,370.1395,0.0,0.0,-0.000110015714838263,0.0,0.0,0.0,-0.047045614535790654,-0.031849869348837365,-0.03361768173205687,0.0014290077929570886,0.003009358977825607,0.016644538815938085
