,case,Temp,Pressure,f11,f12,f13,f21,f22,f23,f31,f32,f33,p11,p12,p13,p21,p22,p23,p31,p32,p33
5729,10.0,301.22211,-5410.9613,0.9999999999999999,0.0,0.0,0.0,1.0572900059952834,0.0,0.0,0.0,1.0,0.351804492063893,0.02218194047993708,0.23266250074936093,0.023452743983019695,0.8755715509246843,-0.00932769375639302,0.23266250074936093,-0.008822266079789871,0.4614900288851077
5730,10.0,300.40316,-5430.3652,0.9999999999999999,0.0,0.0,0.0,1.0573000019827026,0.0,0.0,0.0,1.0,0.3252467065891003,-0.0042280850523545065,0.21972783674673535,-0.004470354334237455,0.900991057508394,0.004182469304939573,0.21972783674673535,0.0039558018510322465,0.4674157114900651
5731,10.0,300.25174,-5430.7274,0.9999999999999999,0.0,0.0,0.0,1.0573099979701217,0.0,0.0,0.0,1.0,0.35617815303431866,-0.002014546077970218,0.2217725025083498,-0.0021299997096094077,0.8855407160085641,0.01739251041750512,0.2217725025083498,0.016449773908216284,0.4529439799058355
5732,10.0,299.85489,-5541.7913,0.9999999999999999,0.0,0.0,0.0,1.0573200269475989,0.0,0.0,0.0,1.0,0.36655779816045886,-0.006404415152591563,0.2213763821686104,-0.006771516401721722,0.8886664101820462,0.04031812763170405,0.2213763821686104,0.038132378659372766,0.47496295367818425
5733,10.0,299.69056,-5575.4118,0.9999999999999999,0.0,0.0,0.0,1.057330022935018,0.0,0.0,0.0,1.0,0.38478708832015956,-0.012895486088185387,0.22455400109563614,-0.013634784601379261,0.9115876878492002,0.0028419727419746223,0.22455400109563614,0.0026878767086227777,0.4433119791420266
5734,10.0,299.6586,-5683.9788,0.9999999999999999,0.0,0.0,0.0,1.0573400189224371,0.0,0.0,0.0,1.0,0.3933877303507483,-0.008275231602551773,0.22069518261619925,-0.008749733539229641,0.9137076806359272,-0.01854305549746836,0.22069518261619925,-0.017537457360562284,0.4673715747485379
5735,10.0,299.36542000000003,-5715.2823,0.9999999999999999,0.0,0.0,0.0,1.0573500149098567,0.0,0.0,0.0,1.0,0.3851011799458867,0.005413313382552434,0.20110961544119033,0.005723766985753542,0.904896407103822,-0.0170245737044061,0.20110961544119033,-0.016101171290811882,0.49504405829318443
5736,10.0,299.22542000000004,-5532.8971,0.9999999999999999,0.0,0.0,0.0,1.0573600108972758,0.0,0.0,0.0,1.0,0.353237665860381,0.006458346503739175,0.20397600688712467,0.006828797329572037,0.8934209342887811,-0.0026033312948651965,0.20397600688712467,-0.0024621049292908375,0.4804289821653025
5737,10.0,300.09959,-5469.2718,0.9999999999999999,0.0,0.0,0.0,1.0573700068846954,0.0,0.0,0.0,1.0,0.3624946666148958,0.020890014178433877,0.1837212199795418,0.022088474435672013,0.8674318595588593,-0.01896791549205882,0.1837212199795418,-0.017938768234918585,0.47820986355300793
5738,10.0,300.76976,-5530.4901,0.9999999999999999,0.0,0.0,0.0,1.0573800028721145,0.0,0.0,0.0,1.0,0.35463878070678934,0.004723565567154626,0.20934720800704293,0.00499460377296458,0.8925740193251973,-0.01333402985698325,0.20934720800704293,-0.012610442623053789,0.47916548976745
5739,10.0,300.68602999999996,-5537.8104,0.9999999999999999,0.0,0.0,0.0,1.0573899988595337,0.0,0.0,0.0,1.0,0.3538822210514858,0.024148785580299578,0.2199065106883793,0.025534684357212095,0.9060991349725221,-0.0022286334042121462,0.2199065106883793,-0.002107673995986228,0.4679814910669895
5740,10.0,300.24172000000004,-5488.4734,0.9999999999999999,0.0,0.0,0.0,1.0574000278370106,0.0,0.0,0.0,1.0,0.36263578855742545,-0.001042841461220439,0.2353785667215901,-0.0011027005901240812,0.890926140290064,0.02153857112218485,0.2353785667215901,0.020369368786800183,0.45942159769292623
5741,10.0,299.74097,-5512.8715,0.9999999999999999,0.0,0.0,0.0,1.05741002382443,0.0,0.0,0.0,1.0,0.3601177670883223,-0.003940401057462306,0.24735897652546635,-0.004166619576049026,0.908351042789768,-0.010207823898102425,0.24735897652546635,-0.009653609922462121,0.45136432415340355
5742,10.0,300.21702,-5371.2437,0.9999999999999999,0.0,0.0,0.0,1.0574200198118493,0.0,0.0,0.0,1.0,0.3496144731457352,-0.02125009590622118,0.23845209874719622,-0.0224702768341601,0.8821295690169102,-0.011403908076015557,0.23845209874719622,-0.010784653082362388,0.4440790784755746
5743,10.0,299.79296,-5384.4449,0.9999999999999999,0.0,0.0,0.0,1.0574300157992687,0.0,0.0,0.0,1.0,0.3503941550293344,-0.01728049105570168,0.23163488761914824,-0.01827290993004975,0.8939221587157481,-0.007828948642190406,0.23163488761914824,-0.0074037510995683415,0.4350803321368577
5744,10.0,299.68504,-5553.3234,0.9999999999999999,0.0,0.0,0.0,1.0574400117866878,0.0,0.0,0.0,1.0,0.3648721944360114,-0.004160215331506286,0.2184590740008683,-0.004399178149183166,0.9072610795246973,0.02204488338765566,0.2184590740008683,0.02084740802497898,0.46078814135953206
